point,sr1,asr1,sr2,asr2,sr3,asr3,sr4,asr4
3315,25239,24477,25229,24461,31205,30404,32066,31118
3316,25247,24482,25216,24450,31202,30399,32075,31122
3317,25246,24498,25212,24458,31202,30394,32078,31114
3318,25246,24500,25218,24450,31210,30409,32067,31110
3319,25247,24482,25212,24450,31201,30413,32048,31107
3320,25251,24486,25213,24468,31191,30409,32059,31101
3321,25250,24490,25222,24483,31193,30409,32060,31100
3322,25250,24485,25225,24462,31202,30404,32060,31092
3323,25246,24490,25209,24463,31203,30399,32045,31102
3324,25242,24509,25208,24461,31191,30394,32052,31098
3325,25252,24508,25216,24470,31199,30390,32048,31105
3326,25252,24507,25210,24472,31198,30400,32055,31086
3327,25249,24497,25217,24474,31190,30407,32045,31080
3328,25249,24482,25230,24457,31191,30393,32050,31067
3329,25251,24495,25221,24457,31180,30385,32032,31086
3330,25251,24490,25220,24454,31178,30385,32038,31076
3331,25247,24482,25223,24463,31175,30368,32039,31069
3332,25244,24481,25217,24456,31184,30361,32046,31062
3333,25245,24486,25219,24461,31185,30365,32043,31070
3334,25249,24492,25217,24473,31188,30376,32040,31068
3335,25241,24496,25217,24465,31187,30368,32020,31066
3336,25240,24503,25213,24456,31170,30346,32024,31054
3337,25248,24493,25213,24465,31164,30375,32029,31050
3338,25254,24490,25218,24464,31171,30386,32035,31081
3339,25243,24491,25216,24453,31164,30381,32034,31084
3340,25246,24505,25214,24471,31159,30388,32043,31078
3341,25244,24498,25214,24470,31159,30384,32045,31066
3342,25242,24483,25221,24464,31173,30385,32048,31061
3343,25243,24479,25223,24452,31161,30376,32026,31066
3344,25242,24485,25216,24449,31159,30367,32030,31069
3345,25242,24489,25221,24452,31151,30377,32019,31080
3346,25253,24483,25215,24447,31153,30379,32028,31087
3347,25246,24493,25222,24451,31159,30361,32035,31097
3348,25246,24493,25219,24463,31165,30362,32036,31081
3349,25248,24503,25215,24467,31173,30372,32019,31078
3350,25251,24492,25214,24470,31164,30358,32023,31065
3351,25246,24500,25215,24465,31151,30368,32029,31057
3352,25247,24506,25225,24465,31151,30360,32023,31065
3353,25249,24502,25222,24475,31152,30373,32027,31068
3354,25251,24501,25222,24464,31149,30360,32022,31081
3355,25255,24484,25216,24448,31153,30361,32009,31093
3356,25247,24477,25215,24466,31155,30369,32017,31090
3357,25242,24484,25222,24475,31160,30358,32017,31081
3358,25238,24490,25219,24471,31156,30364,32015,31074
3359,25239,24478,25213,24470,31145,30345,32003,31064
3360,25245,24484,25215,24468,31141,30336,32007,31054
3361,25248,24495,25221,24468,31141,30335,32010,31054
3362,25247,24500,25222,24473,31143,30325,32006,31057
3363,25246,24502,25220,24474,31147,30325,31993,31047
3364,25251,24496,25223,24476,31143,30319,32001,31038
3365,25258,24490,25217,24471,31137,30319,31993,31040
3366,25260,24501,25214,24473,31135,30318,31995,31039
3367,25252,24510,25205,24469,31124,30334,31997,31039
3368,25249,24492,25207,24462,31114,30342,31998,31045
3369,25241,24488,25213,24463,31115,30329,32005,31062
3370,25237,24502,25220,24447,31122,30324,32010,31049
3371,25233,24489,25216,24446,31112,30352,31993,31043
3372,25237,24488,25218,24458,31117,30328,31991,31045
3373,25238,24497,25230,24460,31122,30305,32005,31042
3374,25252,24489,25219,24466,31108,30305,32004,31055
3375,25247,24500,25219,24466,31095,30310,31990,31053
3376,25249,24493,25220,24464,31102,30308,31996,31056
3377,25250,24496,25215,24470,31096,30306,31996,31056
3378,25259,24494,25224,24461,31095,30298,31997,31048
3379,25241,24502,25228,24461,31097,30315,31980,31043
3380,25248,24501,25213,24460,31095,30308,31972,31026
3381,25249,24504,25211,24461,31100,30303,31978,31024
3382,25250,24508,25215,24456,31108,30300,31977,31015
3383,25239,24498,25212,24434,31099,30297,31976,31026
3384,25239,24478,25221,24441,31093,30305,31972,31035
3385,25246,24465,25214,24447,31087,30321,31972,31022
3386,25235,24469,25214,24454,31084,30317,31974,31023
3387,25238,24486,25216,24451,31077,30308,31968,31027
3388,25241,24482,25218,24445,31072,30312,31972,31030
3389,25246,24481,25219,24442,31067,30288,31968,31039
3390,25239,24484,25221,24442,31074,30284,31973,31017
3391,25239,24489,25215,24447,31069,30275,31970,31033
3392,25243,24494,25219,24458,31081,30269,31971,31021
3393,25237,24481,25222,24441,31081,30264,31977,31005
3394,25248,24473,25217,24451,31067,30269,31978,31009
3395,25246,24484,25214,24460,31066,30268,31960,30989
3396,25246,24486,25212,24461,31077,30262,31960,31006
3397,25247,24500,25213,24459,31070,30259,31960,31017
3398,25255,24498,25218,24474,31073,30267,31960,31022
3399,25244,24485,25213,24474,31063,30256,31961,31023
3400,25242,24487,25211,24469,31068,30260,31957,31012
3401,25243,24484,25219,24468,31062,30251,31952,31016
3402,25246,24482,25222,24460,31063,30260,31943,31002
3403,25242,24481,25212,24456,31066,30261,31929,30993
3404,25248,24496,25214,24457,31066,30256,31940,30982
3405,25246,24495,25210,24464,31070,30253,31949,30991
3406,25251,24504,25214,24468,31071,30275,31942,30978
3407,25247,24494,25225,24454,31052,30272,31933,30978
3408,25241,24487,25222,24466,31055,30248,31940,30967
3409,25246,24491,25226,24465,31055,30242,31942,30969
3410,25253,24489,25219,24458,31055,30256,31933,30985
3411,25255,24481,25217,24443,31054,30243,31920,30988
3412,25259,24491,25218,24462,31056,30237,31918,30982
3413,25251,24507,25218,24472,31054,30243,31906,30965
3414,25249,24496,25227,24465,31059,30244,31916,30951
3415,25238,24490,25214,24445,31052,30227,31903,30957
3416,25245,24475,25213,24453,31063,30237,31920,30942
3417,25249,24457,25226,24452,31058,30227,31919,30959
3418,25251,24471,25217,24468,31062,30223,31934,30968
3419,25242,24488,25216,24475,31043,30242,31920,30970
3420,25252,24499,25222,24471,31044,30230,31916,30964
3421,25247,24493,25221,24463,31049,30235,31916,30964
3422,25246,24491,25215,24454,31038,30243,31913,30962
3423,25244,24490,25214,24471,31038,30234,31921,30963
3424,25246,24485,25217,24466,31041,30226,31922,30965
3425,25251,24491,25217,24461,31048,30237,31914,30966
3426,25244,24485,25216,24459,31031,30228,31921,30970
3427,25242,24482,25218,24464,31025,30223,31922,30958
3428,25244,24490,25227,24462,31027,30220,31917,30935
3429,25243,24489,25210,24468,31022,30216,31900,30908
3430,25247,24478,25221,24480,31031,30212,31907,30888
3431,25239,24478,25218,24470,31024,30216,31903,30908
3432,25242,24481,25217,24481,31022,30232,31899,30909
3433,25244,24500,25218,24466,31023,30229,31889,30870
3434,25238,24496,25218,24452,31021,30206,31891,30833
3435,25239,24486,25218,24458,31016,30176,31882,30807
3436,25248,24488,25218,24460,31026,30172,31867,30813
3437,25241,24483,25219,24463,31023,30189,31879,30832
3438,25243,24480,25220,24462,31027,30196,31882,30843
3439,25240,24490,25215,24458,31004,30201,31884,30841
3440,25235,24479,25219,24461,31011,30195,31877,30861
3441,25241,24480,25221,24474,31004,30186,31879,30866
3442,25245,24478,25225,24461,31005,30201,31872,30852
3443,25251,24489,25215,24456,31004,30190,31860,30851
3444,25253,24500,25215,24455,31003,30178,31855,30868
3445,25244,24500,25216,24456,31009,30182,31844,30872
3446,25247,24496,25214,24459,31014,30196,31838,30869
3447,25245,24509,25215,24467,31016,30193,31857,30883
3448,25243,24500,25220,24468,31007,30195,31866,30885
3449,25245,24484,25218,24465,31001,30203,31863,30891
3450,25249,24487,25217,24445,31003,30205,31866,30878
3451,25245,24497,25214,24443,30994,30200,31855,30871
3452,25242,24501,25216,24459,30992,30206,31856,30894
3453,25250,24498,25215,24454,30994,30203,31862,30894
3454,25252,24489,25214,24479,30997,30189,31861,30892
3455,25242,24490,25217,24469,30998,30173,31861,30909
3456,25246,24476,25223,24453,31007,30167,31867,30914
3457,25247,24469,25227,24438,30995,30174,31851,30902
3458,25249,24487,25224,24445,30992,30174,31849,30890
3459,25252,24487,25213,24449,30991,30166,31846,30888
3460,25250,24491,25221,24455,30991,30136,31866,30900
3461,25245,24487,25217,24459,30992,30120,31852,30908
3462,25244,24490,25220,24466,30992,30139,31839,30895
3463,25234,24497,25224,24455,30987,30153,31837,30891
3464,25248,24497,25216,24449,30983,30126,31851,30894
3465,25248,24488,25217,24449,30974,30135,31849,30897
3466,25249,24493,25225,24450,30982,30139,31848,30876
3467,25247,24486,25219,24463,30980,30127,31855,30863
3468,25254,24485,25215,24474,30972,30128,31843,30875
3469,25251,24497,25211,24464,30963,30106,31838,30875
3470,25254,24487,25212,24474,30960,30102,31843,30883
3471,25248,24479,25220,24452,30956,30098,31842,30883
3472,25244,24482,25218,24464,30956,30104,31836,30899
3473,25247,24470,25213,24463,30957,30081,31836,30902
3474,25245,24482,25213,24472,30948,30071,31840,30894
3475,25238,24493,25213,24471,30947,30061,31837,30877
3476,25249,24504,25215,24468,30953,30047,31837,30871
3477,25251,24512,25218,24450,30939,30045,31828,30864
3478,25257,24499,25213,24476,30941,30026,31823,30856
3479,25251,24487,25217,24471,30924,30017,31815,30855
3480,25246,24494,25218,24458,30941,30015,31817,30874
3481,25245,24499,25223,24452,30939,30007,31810,30874
3482,25240,24502,25214,24449,30941,30005,31814,30859
3483,25253,24488,25209,24455,30938,30007,31813,30856
3484,25257,24488,25216,24463,30929,30030,31811,30866
3485,25250,24472,25226,24472,30928,30041,31813,30865
3486,25248,24475,25220,24462,30924,30041,31805,30849
3487,25249,24479,25217,24470,30924,30036,31801,30843
3488,25248,24489,25221,24457,30922,30039,31810,30841
3489,25247,24499,25214,24445,30923,30059,31821,30852
3490,25245,24502,25220,24455,30933,30071,31822,30859
3491,25245,24494,25221,24450,30936,30085,31805,30843
3492,25247,24497,25221,24453,30939,30086,31816,30846
3493,25243,24485,25218,24472,30932,30088,31817,30852
3494,25253,24478,25216,24459,30926,30079,31820,30843
3495,25249,24484,25212,24463,30924,30071,31810,30834
3496,25250,24497,25218,24473,30930,30071,31801,30822
3497,25246,24495,25218,24485,30927,30072,31801,30792
3498,25254,24490,25215,24482,30926,30081,31798,30791
3499,25253,24484,25206,24466,30906,30083,31791,30799
3500,25248,24486,25219,24457,30910,30079,31787,30807
3501,25244,24482,25214,24442,30906,30090,31785,30814
3502,25240,24480,25219,24452,30915,30086,31773,30801
3503,25240,24482,25218,24459,30914,30079,31775,30799
3504,25242,24494,25215,24455,30910,30082,31790,30800
3505,25237,24501,25216,24455,30917,30103,31787,30795
3506,25246,24494,25216,24457,30927,30080,31791,30808
3507,25244,24492,25215,24446,30923,30062,31789,30835
3508,25248,24491,25219,24459,30921,30075,31802,30820
3509,25246,24486,25221,24457,30917,30075,31798,30824
3510,25249,24491,25231,24461,30917,30079,31784,30804
3511,25240,24482,25228,24449,30913,30072,31774,30793
3512,25242,24476,25214,24441,30913,30053,31782,30795
3513,25241,24489,25216,24458,30914,30047,31776,30794
3514,25239,24469,25210,24462,30912,30060,31770,30778
3515,25240,24464,25208,24453,30905,30070,31768,30778
3516,25235,24480,25209,24452,30911,30062,31769,30775
3517,25240,24483,25217,24457,30917,30058,31779,30766
3518,25250,24495,25223,24465,30911,30079,31779,30758
3519,25250,24499,25210,24463,30903,30094,31776,30778
3520,25245,24494,25222,24455,30896,30097,31781,30784
3521,25244,24499,25230,24457,30896,30091,31773,30783
3522,25246,24502,25226,24461,30901,30076,31772,30774
3523,25246,24500,25227,24443,30895,30066,31756,30777
3524,25247,24497,25224,24442,30894,30053,31753,30775
3525,25238,24489,25220,24451,30897,30059,31751,30773
3526,25243,24496,25216,24465,30891,30051,31746,30769
3527,25245,24506,25223,24465,30876,30054,31750,30754
3528,25244,24506,25217,24474,30884,30058,31743,30765
3529,25243,24497,25222,24469,30889,30057,31742,30769
3530,25246,24488,25223,24461,30889,30071,31741,30759
3531,25246,24499,25218,24454,30893,30069,31752,30754
3532,25251,24490,25217,24460,30896,30054,31757,30747
3533,25254,24503,25222,24460,30886,30042,31747,30737
3534,25245,24494,25219,24472,30883,30041,31736,30738
3535,25240,24482,25215,24469,30881,30051,31732,30736
3536,25242,24490,25218,24452,30893,30055,31731,30711
3537,25248,24497,25222,24456,30892,30049,31729,30716
3538,25248,24490,25219,24485,30892,30049,31742,30718
3539,25250,24487,25210,24486,30891,30042,31740,30719
3540,25247,24487,25224,24491,30887,30046,31741,30718
3541,25246,24483,25218,24485,30879,30039,31736,30728
3542,25247,24493,25223,24459,30871,30035,31729,30735
3543,25246,24493,25214,24450,30864,30033,31723,30730
3544,25240,24492,25211,24450,30857,30025,31721,30729
3545,25241,24488,25220,24469,30871,30040,31729,30725
3546,25243,24484,25218,24473,30872,30040,31722,30702
3547,25243,24477,25223,24468,30858,30029,31719,30691
3548,25241,24496,25222,24458,30856,30027,31724,30706
3549,25242,24498,25217,24470,30867,30016,31713,30703
3550,25242,24511,25207,24467,30858,29997,31714,30713
3551,25241,24498,25202,24455,30858,30012,31709,30714
3552,25251,24497,25209,24456,30863,30023,31716,30723
3553,25254,24500,25214,24460,30859,30038,31711,30717
3554,25250,24495,25217,24464,30860,30019,31707,30707
3555,25247,24493,25214,24459,30857,30031,31684,30707
3556,25251,24488,25212,24463,30858,30038,31684,30703
3557,25245,24496,25220,24460,30854,30010,31684,30714
3558,25239,24488,25218,24465,30850,30008,31687,30700
3559,25235,24489,25213,24457,30842,30010,31686,30709
3560,25238,24488,25211,24459,30850,29996,31688,30721
3561,25240,24491,25219,24459,30846,29997,31692,30696
3562,25240,24495,25227,24468,30840,29993,31689,30685
3563,25240,24499,25221,24460,30831,29990,31690,30677
3564,25242,24499,25216,24455,30831,29996,31675,30671
3565,25243,24500,25223,24435,30832,30001,31673,30672
3566,25244,24511,25222,24451,30835,29999,31677,30673
3567,25245,24509,25212,24461,30824,29987,31679,30682
3568,25245,24507,25216,24461,30823,29995,31682,30681
3569,25233,24497,25221,24469,30829,29983,31679,30678
3570,25238,24493,25220,24482,30835,29983,31670,30684
3571,25242,24487,25218,24459,30831,29978,31666,30681
3572,25241,24477,25217,24468,30834,29992,31656,30666
3573,25240,24487,25215,24473,30831,29975,31671,30662
3574,25246,24483,25225,24476,30825,29978,31678,30670
3575,25248,24465,25217,24462,30822,29993,31672,30689
3576,25250,24480,25216,24465,30832,30002,31665,30704
3577,25252,24488,25212,24475,30822,30007,31669,30691
3578,25244,24483,25216,24458,30816,30018,31673,30702
3579,25243,24496,25218,24454,30819,30014,31665,30696
3580,25249,24504,25216,24461,30813,30013,31663,30671
3581,25256,24498,25216,24459,30816,30002,31643,30668
3582,25250,24488,25217,24463,30819,29994,31639,30670
3583,25238,24500,25216,24469,30812,29996,31647,30678
3584,25241,24488,25216,24470,30810,29992,31647,30681
3585,25240,24479,25221,24458,30814,29993,31652,30673
3586,25246,24479,25224,24462,30812,29988,31654,30674
3587,25234,24474,25218,24484,30793,29981,31642,30676
3588,25244,24476,25218,24480,30804,29985,31633,30664
3589,25253,24494,25214,24473,30809,29985,31641,30662
3590,25251,24491,25217,24454,30807,29982,31641,30653
3591,25244,24484,25222,24439,30795,29981,31640,30651
3592,25249,24475,25221,24450,30799,29984,31641,30648
3593,25243,24474,25218,24460,30809,29977,31630,30642
3594,25243,24485,25220,24467,30807,29985,31634,30649
3595,25245,24483,25214,24462,30795,29970,31634,30647
3596,25237,24490,25209,24458,30796,29977,31630,30657
3597,25240,24498,25218,24468,30798,29963,31635,30657
3598,25244,24508,25227,24476,30791,29956,31642,30661
3599,25241,24500,25216,24468,30788,29949,31638,30663
3600,25243,24488,25214,24473,30782,29958,31629,30646
3601,25249,24485,25215,24457,30792,29978,31624,30646
3602,25249,24485,25223,24468,30794,29960,31618,30642
3603,25244,24482,25226,24458,30784,29943,31617,30643
3604,25242,24489,25227,24455,30786,29959,31618,30626
3605,25250,24493,25225,24452,30783,29974,31623,30651
3606,25250,24476,25220,24457,30791,29963,31623,30658
3607,25248,24490,25214,24462,30783,29946,31624,30662
3608,25246,24506,25218,24466,30774,29952,31628,30658
3609,25244,24502,25221,24460,30777,29939,31633,30651
3610,25247,24499,25211,24464,30772,29948,31637,30641
3611,25243,24496,25215,24467,30768,29954,31624,30644
3612,25245,24500,25216,24463,30769,29962,31624,30644
3613,25243,24505,25217,24460,30779,29954,31616,30623
3614,25243,24499,25210,24463,30791,29967,31616,30630
3615,25246,24500,25211,24455,30776,29948,31621,30634
3616,25253,24491,25210,24472,30776,29950,31617,30626
3617,25248,24486,25220,24478,30765,29945,31608,30618
3618,25245,24485,25226,24469,30772,29947,31606,30627
3619,25247,24497,25214,24458,30768,29952,31610,30627
3620,25243,24496,25209,24460,30766,29964,31605,30616
3621,25240,24475,25218,24459,30775,29952,31602,30612
3622,25242,24492,25221,24464,30775,29953,31601,30626
3623,25245,24488,25219,24471,30767,29926,31606,30619
3624,25251,24491,25217,24469,30765,29924,31607,30609
3625,25245,24471,25215,24481,30762,29922,31614,30619
3626,25246,24487,25218,24463,30745,29917,31619,30625
3627,25248,24502,25214,24451,30743,29901,31611,30611
3628,25244,24495,25219,24471,30752,29906,31614,30594
3629,25243,24492,25214,24466,30746,29910,31608,30595
3630,25243,24485,25211,24473,30747,29912,31612,30581
3631,25244,24483,25215,24451,30737,29901,31599,30590
