point,sr1,asr1,sr2,asr2,sr3,asr3,sr4,asr4
11447,11145,11361,8316,8666,25258,24509,25228,24481
11448,11139,11350,8311,8664,25254,24500,25224,24473
11449,11142,11353,8310,8675,25254,24494,25223,24464
11450,11135,11371,8325,8689,25260,24506,25221,24460
11451,11136,11382,8325,8666,25252,24508,25215,24468
11452,11140,11378,8320,8674,25248,24497,25218,24465
11453,11150,11348,8316,8682,25244,24497,25232,24478
11454,11148,11351,8309,8662,25247,24499,25227,24483
11455,11134,11337,8309,8667,25248,24491,25222,24477
11456,11145,11360,8315,8661,25250,24515,25222,24481
11457,11153,11367,8320,8676,25250,24514,25223,24488
11458,11147,11370,8315,8672,25254,24513,25226,24466
11459,11143,11342,8317,8668,25257,24500,25226,24461
11460,11144,11343,8317,8670,25255,24508,25222,24468
11461,11132,11357,8313,8664,25250,24516,25227,24472
11462,11143,11360,8312,8658,25255,24514,25230,24470
11463,11151,11344,8317,8661,25256,24509,25228,24462
11464,11150,11348,8314,8667,25243,24491,25230,24473
11465,11141,11356,8324,8661,25249,24501,25226,24473
11466,11147,11367,8322,8665,25249,24503,25225,24481
11467,11144,11369,8325,8671,25253,24490,25224,24458
11468,11145,11350,8322,8684,25248,24498,25221,24455
11469,11151,11367,8327,8671,25251,24507,25225,24468
11470,11153,11374,8327,8680,25250,24505,25230,24473
11471,11145,11369,8327,8678,25254,24501,25231,24452
11472,11146,11378,8322,8676,25258,24496,25224,24456
11473,11143,11369,8321,8681,25253,24497,25225,24466
11474,11142,11360,8319,8687,25248,24500,25223,24468
11475,11148,11353,8315,8685,25249,24506,25235,24466
11476,11147,11364,8316,8682,25247,24502,25220,24471
11477,11147,11366,8320,8690,25249,24494,25220,24458
11478,11143,11364,8324,8671,25254,24501,25225,24468
11479,11152,11344,8311,8675,25253,24488,25232,24475
11480,11155,11348,8316,8673,25246,24492,25231,24470
11481,11151,11368,8316,8677,25255,24506,25226,24465
11482,11146,11359,8320,8683,25260,24506,25225,24471
11483,11150,11343,8322,8691,25256,24480,25222,24470
11484,11141,11352,8323,8680,25258,24504,25219,24474
11485,11133,11362,8322,8673,25253,24488,25219,24474
11486,11150,11363,8323,8686,25250,24491,25224,24471
11487,11148,11364,8321,8673,25250,24499,25225,24462
11488,11139,11363,8319,8663,25254,24487,25221,24455
11489,11144,11360,8323,8668,25250,24490,25225,24447
11490,11155,11365,8314,8682,25254,24502,25221,24466
11491,11156,11359,8320,8686,25256,24503,25217,24465
11492,11150,11348,8313,8682,25249,24498,25227,24480
11493,11152,11356,8319,8685,25262,24485,25232,24479
11494,11145,11362,8315,8684,25261,24482,25225,24467
11495,11152,11347,8322,8673,25256,24484,25230,24458
11496,11144,11353,8319,8672,25250,24483,25225,24476
11497,11139,11364,8323,8687,25251,24493,25219,24472
11498,11143,11391,8320,8669,25256,24503,25225,24466
11499,11151,11391,8334,8658,25260,24494,25222,24472
11500,11158,11389,8325,8667,25252,24490,25218,24475
11501,11154,11376,8327,8675,25259,24490,25226,24476
11502,11145,11368,8322,8689,25260,24502,25225,24467
11503,11145,11354,8323,8685,25261,24487,25227,24461
11504,11135,11366,8321,8668,25257,24480,25228,24469
11505,11144,11365,8315,8671,25257,24483,25220,24467
11506,11157,11384,8315,8690,25242,24487,25226,24471
11507,11148,11369,8317,8690,25249,24500,25226,24452
11508,11145,11362,8323,8684,25250,24507,25231,24457
11509,11148,11366,8324,8676,25251,24498,25233,24471
11510,11152,11361,8328,8684,25257,24503,25227,24471
11511,11150,11353,8323,8678,25261,24505,25231,24456
11512,11156,11366,8317,8657,25250,24517,25225,24452
11513,11155,11370,8315,8666,25245,24505,25229,24455
11514,11158,11365,8314,8680,25249,24492,25227,24471
11515,11151,11357,8316,8683,25251,24494,25228,24475
11516,11152,11365,8321,8682,25260,24507,25229,24469
11517,11147,11368,8319,8681,25259,24506,25226,24473
11518,11146,11366,8308,8690,25259,24490,25228,24473
11519,11156,11356,8312,8688,25256,24482,25225,24469
11520,11155,11350,8310,8691,25250,24488,25218,24473
11521,11152,11355,8325,8685,25253,24501,25221,24483
11522,11146,11358,8333,8679,25248,24504,25232,24481
11523,11145,11359,8330,8670,25264,24498,25227,24477
11524,11144,11363,8324,8667,25259,24517,25225,24477
11525,11146,11360,8323,8670,25255,24510,25230,24482
11526,11137,11366,8324,8676,25247,24512,25232,24481
11527,11140,11374,8321,8671,25254,24494,25224,24490
11528,11143,11381,8325,8668,25251,24488,25221,24483
11529,11144,11377,8324,8659,25253,24488,25218,24481
11530,11148,11380,8316,8663,25259,24492,25229,24478
11531,11147,11358,8329,8664,25262,24495,25235,24475
11532,11148,11354,8332,8677,25258,24498,25232,24464
11533,11150,11373,8322,8676,25252,24493,25227,24463
11534,11145,11379,8315,8692,25251,24477,25230,24467
11535,11155,11353,8323,8684,25264,24476,25225,24473
11536,11151,11347,8319,8691,25260,24488,25222,24477
11537,11151,11345,8327,8686,25259,24490,25228,24469
11538,11157,11347,8325,8675,25255,24486,25229,24467
11539,11154,11361,8323,8685,25253,24489,25234,24465
11540,11148,11359,8318,8682,25253,24503,25228,24468
11541,11149,11355,8321,8683,25253,24511,25219,24459
11542,11149,11366,8328,8700,25258,24501,25230,24472
11543,11152,11364,8328,8679,25256,24503,25232,24466
11544,11146,11364,8323,8673,25256,24489,25223,24450
11545,11145,11369,8323,8676,25253,24493,25222,24458
11546,11148,11371,8322,8690,25252,24504,25231,24460
11547,11160,11367,8324,8673,25261,24506,25241,24481
11548,11149,11360,8315,8663,25256,24502,25231,24479
11549,11158,11344,8326,8669,25257,24498,25223,24466
11550,11154,11346,8326,8687,25250,24498,25227,24469
11551,11143,11348,8326,8663,25253,24499,25225,24466
11552,11148,11353,8321,8662,25253,24503,25224,24477
11553,11150,11363,8324,8679,25255,24513,25221,24485
11554,11148,11358,8325,8696,25259,24503,25228,24486
11555,11148,11344,8321,8691,25253,24506,25229,24481
11556,11146,11346,8315,8686,25249,24514,25224,24469
11557,11148,11360,8317,8681,25252,24513,25216,24469
11558,11145,11369,8324,8688,25255,24509,25220,24458
11559,11150,11365,8319,8676,25258,24501,25218,24449
11560,11152,11366,8324,8673,25253,24489,25223,24456
11561,11150,11368,8324,8662,25250,24511,25217,24489
11562,11150,11369,8315,8661,25256,24528,25214,24482
11563,11147,11368,8316,8654,25252,24515,25227,24454
11564,11156,11370,8324,8669,25252,24516,25220,24459
11565,11150,11371,8323,8671,25255,24512,25223,24473
11566,11150,11361,8322,8674,25256,24491,25232,24471
11567,11151,11353,8318,8669,25253,24478,25233,24478
11568,11153,11354,8313,8683,25253,24489,25218,24468
11569,11152,11362,8316,8688,25246,24496,25214,24476
11570,11157,11367,8319,8691,25257,24481,25216,24457
11571,11157,11360,8324,8675,25255,24498,25226,24464
11572,11149,11366,8319,8673,25248,24502,25226,24474
11573,11148,11365,8323,8683,25247,24493,25219,24472
11574,11153,11359,8317,8684,25250,24494,25228,24469
11575,11160,11357,8320,8680,25261,24489,25230,24461
11576,11147,11370,8327,8690,25255,24499,25226,24453
11577,11151,11358,8322,8696,25258,24504,25225,24454
11578,11154,11373,8322,8691,25256,24503,25232,24456
11579,11148,11354,8325,8668,25258,24490,25230,24464
11580,11145,11351,8319,8663,25246,24500,25223,24482
11581,11148,11358,8315,8668,25250,24493,25225,24494
11582,11149,11356,8325,8685,25256,24494,25229,24494
11583,11156,11347,8323,8684,25254,24492,25228,24494
11584,11155,11345,8320,8684,25249,24505,25221,24479
11585,11157,11360,8326,8687,25259,24491,25225,24475
11586,11158,11363,8317,8682,25249,24497,25225,24484
11587,11160,11358,8318,8668,25257,24491,25217,24471
11588,11161,11366,8319,8670,25244,24500,25218,24469
11589,11155,11369,8314,8671,25248,24518,25224,24485
11590,11148,11371,8320,8687,25256,24498,25222,24491
11591,11146,11366,8323,8669,25264,24497,25215,24472
11592,11155,11366,8316,8681,25255,24498,25218,24456
11593,11150,11366,8323,8680,25243,24498,25220,24464
11594,11148,11377,8327,8685,25245,24499,25227,24480
11595,11148,11374,8322,8686,25256,24509,25227,24485
11596,11144,11371,8326,8681,25249,24517,25225,24474
11597,11139,11375,8325,8684,25256,24528,25225,24463
11598,11149,11372,8321,8696,25258,24510,25219,24462
11599,11153,11366,8316,8705,25260,24508,25214,24478
11600,11151,11365,8320,8712,25254,24486,25212,24463
11601,11145,11363,8315,8701,25254,24488,25225,24469
11602,11157,11370,8316,8699,25255,24510,25225,24462
11603,11157,11370,8317,8693,25252,24508,25225,24473
11604,11146,11376,8316,8682,25245,24502,25232,24470
11605,11157,11364,8322,8693,25258,24493,25225,24465
11606,11151,11367,8324,8700,25250,24507,25226,24469
11607,11157,11371,8330,8676,25255,24508,25229,24478
11608,11149,11360,8324,8661,25250,24501,25228,24478
11609,11145,11357,8320,8685,25244,24496,25225,24479
11610,11138,11361,8320,8700,25252,24499,25225,24465
11611,11143,11368,8319,8696,25255,24494,25221,24473
11612,11146,11361,8320,8690,25251,24479,25237,24485
11613,11155,11371,8325,8692,25250,24491,25238,24479
11614,11156,11370,8329,8700,25245,24508,25227,24480
11615,11153,11365,8321,8682,25253,24513,25228,24474
11616,11152,11370,8322,8676,25248,24506,25222,24469
11617,11150,11368,8330,8675,25252,24493,25227,24484
11618,11148,11371,8320,8679,25253,24497,25226,24481
11619,11154,11371,8322,8661,25252,24493,25224,24473
11620,11147,11369,8320,8671,25253,24495,25227,24472
11621,11148,11362,8324,8659,25254,24495,25218,24480
11622,11149,11374,8324,8677,25258,24500,25232,24476
11623,11152,11377,8322,8671,25249,24508,25234,24455
11624,11155,11370,8322,8671,25253,24517,25229,24458
11625,11154,11372,8321,8688,25247,24511,25232,24464
11626,11147,11361,8319,8685,25252,24514,25228,24467
11627,11154,11366,8324,8670,25251,24499,25221,24480
11628,11154,11361,8324,8681,25251,24484,25216,24480
11629,11149,11367,8320,8683,25250,24481,25227,24475
11630,11163,11374,8332,8695,25256,24486,25234,24477
11631,11153,11369,8328,8686,25267,24500,25231,24474
11632,11148,11373,8326,8689,25259,24503,25228,24467
11633,11147,11352,8324,8665,25254,24512,25230,24467
11634,11148,11351,8331,8671,25253,24508,25231,24469
11635,11149,11357,8323,8682,25262,24488,25226,24465
11636,11144,11351,8320,8683,25254,24500,25226,24470
11637,11149,11358,8320,8680,25251,24495,25224,24470
11638,11154,11368,8321,8695,25258,24501,25225,24480
11639,11151,11376,8324,8683,25257,24501,25222,24482
11640,11146,11374,8325,8676,25247,24490,25219,24475
11641,11148,11378,8331,8678,25254,24480,25223,24485
11642,11150,11378,8323,8686,25258,24487,25231,24493
11643,11158,11348,8327,8671,25257,24503,25224,24478
11644,11153,11355,8322,8685,25254,24507,25228,24473
11645,11145,11365,8319,8679,25253,24507,25230,24480
11646,11152,11375,8313,8682,25257,24492,25220,24481
11647,11153,11369,8319,8672,25258,24484,25222,24481
11648,11145,11363,8327,8683,25246,24486,25220,24473
11649,11149,11371,8328,8687,25257,24500,25227,24480
11650,11157,11386,8324,8694,25247,24501,25228,24482
11651,11155,11383,8329,8696,25247,24487,25221,24455
11652,11160,11360,8329,8685,25254,24483,25217,24458
11653,11154,11359,8330,8682,25265,24492,25218,24478
11654,11151,11372,8330,8685,25259,24498,25230,24473
11655,11156,11366,8326,8681,25258,24497,25226,24489
11656,11149,11361,8323,8683,25259,24496,25221,24489
11657,11147,11354,8322,8677,25254,24500,25218,24474
11658,11145,11361,8323,8678,25257,24501,25225,24469
11659,11150,11361,8323,8673,25259,24490,25225,24471
11660,11151,11359,8331,8680,25247,24494,25228,24480
11661,11158,11357,8328,8694,25255,24495,25230,24484
11662,11153,11376,8324,8700,25259,24499,25230,24475
11663,11143,11385,8324,8679,25256,24496,25232,24469
11664,11149,11374,8317,8704,25255,24504,25218,24468
11665,11145,11359,8325,8700,25250,24506,25220,24473
11666,11145,11368,8330,8692,25261,24506,25215,24471
11667,11161,11358,8325,8678,25254,24481,25224,24460
11668,11153,11361,8317,8703,25254,24480,25217,24457
11669,11152,11371,8332,8700,25251,24493,25229,24467
11670,11154,11381,8326,8710,25251,24478,25224,24462
11671,11161,11366,8334,8705,25251,24491,25224,24468
11672,11160,11352,8327,8690,25251,24503,25221,24470
11673,11154,11365,8323,8669,25248,24500,25225,24472
11674,11153,11359,8325,8691,25249,24501,25226,24470
11675,11161,11356,8322,8678,25260,24493,25232,24465
11676,11146,11345,8322,8666,25254,24479,25221,24470
11677,11145,11358,8322,8677,25250,24490,25221,24468
11678,11156,11348,8323,8690,25250,24530,25230,24470
11679,11158,11358,8324,8693,25256,24531,25229,24463
11680,11161,11366,8326,8697,25251,24523,25226,24464
11681,11154,11374,8327,8678,25250,24521,25230,24468
11682,11150,11380,8329,8663,25250,24511,25232,24480
11683,11148,11375,8323,8662,25254,24514,25230,24482
11684,11148,11380,8317,8687,25253,24503,25228,24477
11685,11151,11373,8322,8697,25250,24499,25228,24460
11686,11158,11352,8324,8698,25253,24507,25227,24457
11687,11152,11357,8330,8695,25254,24509,25223,24470
11688,11155,11357,8327,8679,25250,24503,25224,24473
11689,11157,11372,8331,8677,25254,24507,25221,24471
11690,11150,11375,8324,8693,25252,24511,25221,24479
11691,11148,11380,8330,8695,25256,24500,25220,24467
11692,11139,11368,8332,8680,25257,24490,25225,24464
11693,11150,11365,8328,8677,25255,24485,25220,24476
11694,11156,11365,8326,8677,25263,24491,25218,24468
11695,11150,11366,8319,8646,25262,24483,25228,24471
11696,11150,11370,8327,8649,25244,24479,25222,24481
11697,11152,11376,8325,8669,25249,24499,25230,24465
11698,11150,11380,8330,8685,25252,24519,25221,24445
11699,11154,11384,8324,8678,25257,24526,25222,24466
11700,11151,11383,8324,8679,25254,24518,25224,24465
11701,11147,11365,8324,8687,25254,24505,25219,24475
11702,11151,11387,8318,8695,25250,24513,25223,24472
11703,11160,11394,8331,8696,25259,24501,25226,24468
11704,11155,11385,8320,8694,25245,24489,25216,24473
11705,11152,11378,8321,8684,25252,24498,25212,24480
11706,11147,11376,8333,8690,25256,24506,25226,24469
11707,11149,11342,8326,8701,25259,24502,25232,24461
11708,11154,11348,8328,8699,25245,24493,25227,24460
11709,11150,11373,8331,8709,25248,24515,25225,24468
11710,11155,11377,8322,8708,25252,24502,25224,24473
11711,11151,11373,8330,8693,25250,24488,25224,24467
11712,11149,11370,8331,8685,25253,24495,25215,24460
11713,11149,11378,8321,8697,25245,24503,25229,24475
11714,11154,11374,8322,8698,25258,24497,25224,24482
11715,11163,11373,8332,8697,25260,24521,25233,24482
11716,11156,11369,8330,8682,25244,24501,25226,24455
11717,11158,11359,8326,8689,25249,24488,25225,24455
11718,11146,11366,8334,8685,25256,24490,25227,24457
11719,11151,11367,8329,8674,25251,24493,25232,24463
11720,11148,11357,8324,8677,25249,24500,25221,24463
11721,11153,11373,8326,8691,25256,24482,25219,24475
11722,11150,11386,8333,8690,25258,24487,25226,24475
11723,11154,11372,8326,8674,25261,24490,25225,24463
11724,11159,11367,8331,8681,25247,24492,25220,24465
11725,11153,11361,8330,8678,25252,24508,25220,24473
11726,11160,11363,8333,8687,25255,24512,25230,24479
11727,11156,11369,8331,8687,25260,24514,25228,24470
11728,11155,11372,8330,8683,25259,24506,25229,24470
11729,11159,11387,8326,8692,25269,24496,25227,24464
11730,11157,11379,8329,8690,25258,24483,25217,24462
11731,11150,11350,8330,8680,25262,24496,25226,24466
11732,11159,11350,8325,8674,25253,24492,25225,24470
11733,11160,11351,8328,8673,25253,24491,25224,24469
11734,11151,11372,8318,8700,25255,24495,25218,24477
11735,11156,11375,8319,8680,25250,24498,25228,24474
11736,11150,11364,8326,8686,25253,24487,25225,24470
11737,11159,11385,8330,8689,25257,24502,25233,24466
11738,11151,11381,8321,8692,25258,24508,25234,24477
11739,11151,11368,8326,8699,25259,24504,25216,24471
11740,11159,11356,8329,8681,25246,24490,25225,24476
11741,11153,11360,8331,8696,25248,24495,25233,24481
11742,11160,11369,8333,8683,25254,24490,25224,24471
11743,11158,11350,8327,8685,25255,24492,25233,24466
11744,11153,11357,8329,8690,25260,24501,25217,24469
11745,11156,11376,8333,8688,25249,24508,25229,24472
11746,11152,11385,8331,8704,25255,24497,25232,24480
11747,11150,11367,8329,8701,25255,24495,25238,24477
11748,11158,11353,8332,8707,25255,24498,25223,24475
11749,11154,11359,8333,8703,25250,24499,25230,24481
11750,11151,11379,8330,8689,25249,24498,25222,24478
11751,11162,11368,8331,8673,25260,24504,25227,24473
11752,11143,11373,8323,8684,25252,24497,25223,24457
11753,11150,11368,8323,8693,25251,24510,25220,24455
11754,11159,11375,8332,8687,25253,24500,25220,24473
11755,11152,11368,8329,8683,25264,24493,25234,24467
11756,11152,11369,8325,8689,25253,24497,25226,24480
11757,11154,11369,8329,8694,25250,24503,25225,24480
11758,11153,11364,8330,8701,25249,24489,25225,24469
11759,11153,11369,8334,8689,25256,24489,25226,24478
11760,11151,11363,8333,8694,25258,24495,25224,24475
11761,11153,11364,8329,8695,25259,24485,25226,24485
11762,11162,11368,8326,8708,25257,24499,25230,24488
11763,11159,11364,8326,8707,25254,24498,25229,24486
11764,11156,11367,8329,8709,25252,24511,25221,24466
11765,11152,11379,8326,8690,25244,24502,25225,24459
11766,11159,11370,8337,8690,25249,24504,25222,24460
11767,11160,11350,8333,8684,25250,24502,25230,24468
11768,11152,11354,8330,8692,25245,24505,25229,24473
11769,11155,11356,8332,8706,25256,24520,25227,24470
11770,11158,11375,8332,8699,25256,24508,25235,24467
11771,11149,11366,8335,8696,25264,24497,25226,24461
11772,11149,11362,8325,8700,25266,24515,25221,24476
11773,11151,11377,8318,8687,25254,24508,25224,24494
11774,11144,11375,8325,8685,25251,24508,25223,24482
11775,11152,11376,8328,8684,25254,24485,25228,24479
11776,11150,11383,8334,8683,25254,24491,25231,24469
11777,11156,11377,8331,8704,25254,24503,25230,24478
11778,11155,11380,8325,8689,25258,24484,25221,24470
11779,11161,11384,8337,8677,25246,24468,25224,24463
